Alt,Ne,Time
101.55322265625,77758520173.71428,2017-09-06 14:16:58.803751
101.55322265625,76209400100.57143,2017-09-06 14:18:00.003821
101.55322265625,76337393078.85713,2017-09-06 14:18:57.603720
101.55322265625,77029345572.57143,2017-09-06 14:19:58.803781
101.55322265625,75691054811.42856,2017-09-06 14:21:00.003931
101.55322265625,75421546203.42857,2017-09-06 14:21:57.603770
101.55322265625,75550640420.57143,2017-09-06 14:22:58.803780
101.55322265625,74811407213.71428,2017-09-06 14:24:00.003941
101.55322265625,74428628992.0,2017-09-06 14:24:57.603749
101.55322265625,73882954020.57143,2017-09-06 14:25:58.803799
101.55322265625,70454364452.57143,2017-09-06 14:27:00.003890
101.55322265625,69783616365.71428,2017-09-06 14:27:57.603779
101.55322265625,68451964635.42856,2017-09-06 14:28:58.803869
101.55322265625,66929470317.71428,2017-09-06 14:30:00.003849
101.55322265625,66861711945.14286,2017-09-06 14:30:57.603798
101.55322265625,66381967360.0,2017-09-06 14:31:58.803808
101.55322265625,66082534546.28571,2017-09-06 14:33:00.003899
101.55322265625,68217868288.0,2017-09-06 14:33:57.603787
101.55322265625,68007561508.57143,2017-09-06 14:34:58.803848
101.55322265625,68027861869.71429,2017-09-06 14:36:00.003828
101.55322265625,68072254317.71429,2017-09-06 14:36:57.603807
101.55322265625,67557172955.42857,2017-09-06 14:37:58.803827
101.55322265625,67190942573.71428,2017-09-06 14:39:00.003887
101.55322265625,66301450532.57143,2017-09-06 14:39:57.603816
101.55322265625,64363157211.428566,2017-09-06 14:40:58.803826
101.55322265625,64146044635.42857,2017-09-06 14:42:00.003927
101.55322265625,65311908425.14285,2017-09-06 14:42:57.603876
101.55322265625,65764841179.42857,2017-09-06 14:43:58.803826
101.55322265625,66066929371.42857,2017-09-06 14:45:00.003916
101.55322265625,66200562541.71429,2017-09-06 14:45:57.603855
101.55322265625,66223640575.99999,2017-09-06 14:46:58.803835
101.55322265625,67708456374.85714,2017-09-06 14:48:00.003865
101.55322265625,68299959149.71428,2017-09-06 14:48:57.603875
101.55322265625,67271361682.285706,2017-09-06 14:51:57.603824
101.55322265625,67559116214.85714,2017-09-06 14:52:58.803813
101.55322265625,67178494829.71428,2017-09-06 14:54:00.003924
101.55322265625,67023668955.428566,2017-09-06 14:54:57.603773
101.55322265625,67161265298.28571,2017-09-06 14:55:58.803783
101.55322265625,67009373915.428566,2017-09-06 14:57:00.003793
101.55322265625,66419601993.14285,2017-09-06 14:57:57.603762
101.55322265625,66853824219.428566,2017-09-06 14:58:58.803762
101.55322265625,66772498724.57143,2017-09-06 15:00:00.003812
101.55322265625,67830934381.71428,2017-09-06 15:00:57.603731
101.55322265625,68501117220.57143,2017-09-06 15:01:58.803731
101.55322265625,69703063844.57144,2017-09-06 15:03:00.003811
101.55322265625,70205561124.57143,2017-09-06 15:03:57.603710
101.55322265625,70493188096.0,2017-09-06 15:04:58.803700
101.55322265625,73416353499.42857,2017-09-06 15:06:57.603679
101.55322265625,81336448146.2857,2017-09-06 15:07:58.803659
101.55322265625,84883247104.0,2017-09-06 15:09:00.003699
101.55322265625,89546779501.71428,2017-09-06 15:09:57.603669
101.55322265625,98115577563.42856,2017-09-06 15:10:58.803638
101.55322265625,105233220169.14285,2017-09-06 15:12:00.003729
101.55322265625,118753144246.85715,2017-09-06 15:12:57.603678
101.55322265625,137253323922.2857,2017-09-06 15:13:58.803648
101.55322265625,150144029257.14285,2017-09-06 15:15:00.003678
101.55322265625,153564530980.5714,2017-09-06 15:16:58.803607
101.55322265625,155587135780.5714,2017-09-06 15:18:00.003637
101.55322265625,150721631963.42856,2017-09-06 15:18:57.603606
101.55322265625,143438575323.42856,2017-09-06 15:19:58.803606
101.55322265625,130522800128.0,2017-09-06 15:21:00.003646
101.55322265625,109577817526.85715,2017-09-06 15:21:57.603606
101.55322265625,88320844361.14287,2017-09-06 15:22:58.803606
101.55322265625,82225048429.7143,2017-09-06 15:24:00.003676
101.55322265625,74893762560.0,2017-09-06 15:24:57.603605
101.55322265625,69123661238.85715,2017-09-06 15:25:58.803645
101.55322265625,66177509083.42857,2017-09-06 15:27:00.003645
101.55322265625,63720594870.85715,2017-09-06 15:27:57.603634
101.55322265625,60626495780.571434,2017-09-06 15:28:58.803624
101.55322265625,56325914038.85715,2017-09-06 15:30:00.003876
101.55322265625,53055750144.0,2017-09-06 15:30:57.603785
101.55322265625,50434543616.0,2017-09-06 15:31:58.803815
101.55322265625,49077408914.28571,2017-09-06 15:33:00.003895
101.55322265625,48286389394.28571,2017-09-06 15:33:57.603854
101.55322265625,48079339520.0,2017-09-06 15:34:58.803824
101.55322265625,47514417444.57143,2017-09-06 15:36:57.603793
101.55322265625,48531233060.57143,2017-09-06 15:37:58.803783
101.55322265625,47422928018.28571,2017-09-06 15:39:00.003924
101.55322265625,46744016603.428566,2017-09-06 15:39:57.603773
101.55322265625,45778585307.428566,2017-09-06 15:40:58.803762
101.55322265625,45391007743.99999,2017-09-06 15:42:00.003833
101.55322265625,44054675456.0,2017-09-06 15:42:57.603732
101.55322265625,42813011675.428566,2017-09-06 15:43:58.803732
101.55322265625,42321730998.85713,2017-09-06 15:45:00.003842
101.55322265625,40880689151.99999,2017-09-06 15:45:57.603761
101.55322265625,40821514240.0,2017-09-06 15:46:58.803701
101.55322265625,41432134802.28571,2017-09-06 15:48:00.003731
101.55322265625,42318634422.85715,2017-09-06 15:48:57.603690
101.55322265625,44228471661.71428,2017-09-06 15:49:58.803700
101.55322265625,45900006546.28571,2017-09-06 15:51:00.003700
101.55322265625,47651656850.285706,2017-09-06 15:52:58.803730
101.55322265625,49549828096.0,2017-09-06 15:54:00.003679
101.55322265625,51264477476.57143,2017-09-06 15:54:57.603628
101.55322265625,52009700790.85713,2017-09-06 15:55:58.803628
101.55322265625,52498518601.14285,2017-09-06 15:57:00.003648
101.55322265625,51691741769.14286,2017-09-06 15:57:57.603638
101.55322265625,50618562852.57143,2017-09-06 15:58:58.803638
101.55322265625,50269064630.85714,2017-09-06 16:00:00.003638
101.55322265625,49005455067.42857,2017-09-06 16:00:57.603607
101.55322265625,47190263515.42857,2017-09-06 16:01:58.803597
101.55322265625,45589677202.28571,2017-09-06 16:03:00.003627
101.55322265625,43970527817.14285,2017-09-06 16:03:57.603576
101.55322265625,42639364095.99999,2017-09-06 16:04:58.803646
101.55322265625,41209569572.57142,2017-09-06 16:06:00.003797
101.55322265625,40484945627.428566,2017-09-06 16:06:57.603777
101.55322265625,39710984191.99999,2017-09-06 16:07:58.803756
101.55322265625,39369512960.0,2017-09-06 16:08:27.603751
101.55322265625,38779286966.85714,2017-09-06 16:10:58.803776
